Protein,idx
ENSP00000331327,7696
ENSP00000258955,2121
ENSP00000369981,12858
ENSP00000382779,14387
ENSP00000225275,761
ENSP00000358155,10714
ENSP00000359385,10959
ENSP00000419313,16448
ENSP00000359478,10978
ENSP00000231790,1005
ENSP00000414303,16146
ENSP00000302630,5330
ENSP00000301607,5229
ENSP00000446955,17623
ENSP00000301522,5222
ENSP00000249299,1545
ENSP00000482169,19008
ENSP00000357838,10648
ENSP00000280979,3855
ENSP00000362799,11691
ENSP00000370767,12974
ENSP00000320219,6791
ENSP00000241052,1249
ENSP00000383949,14488
ENSP00000321348,6884
ENSP00000399457,15494
ENSP00000403323,15691
ENSP00000485525,19326
ENSP00000480987,18916
ENSP00000346196,9046
ENSP00000337128,8209
ENSP00000262507,2552
ENSP00000376889,13549
ENSP00000261195,2288
ENSP00000359829,11063
ENSP00000376297,13462
ENSP00000418525,16385
ENSP00000419975,16495
ENSP00000376792,13534
ENSP00000354671,9960
ENSP00000291526,4364
ENSP00000417175,16289
ENSP00000283033,3974
ENSP00000409544,15939
ENSP00000320171,6784
ENSP00000362716,11668
ENSP00000352257,9674
ENSP00000454836,17882
ENSP00000480616,18881
ENSP00000372313,13164
ENSP00000276449,3680
ENSP00000356621,10376
ENSP00000354554,9933
ENSP00000367879,12524
ENSP00000289877,4281
ENSP00000377061,13582
ENSP00000273283,3523
ENSP00000340409,8484
ENSP00000362817,11695
ENSP00000217159,456
ENSP00000389414,15032
ENSP00000255030,1860
ENSP00000361554,11388
ENSP00000426237,16771
ENSP00000366488,12304
ENSP00000264668,2928
ENSP00000262815,2599
ENSP00000466690,18209
ENSP00000276431,3678
ENSP00000323720,7076
ENSP00000383143,14422
ENSP00000477572,18599
ENSP00000441197,17388
ENSP00000263054,2639
ENSP00000325895,7248
ENSP00000354425,9905
ENSP00000349824,9419
ENSP00000463533,18107
ENSP00000435210,17145
ENSP00000359594,11015
ENSP00000302476,5308
ENSP00000284486,4042
ENSP00000272286,3468
ENSP00000343325,8771
ENSP00000322421,6971
ENSP00000463325,18101
ENSP00000280191,3818
ENSP00000478927,18718
ENSP00000282516,3950
ENSP00000426455,16780
ENSP00000296870,4801
ENSP00000347802,9205
ENSP00000368017,12548
ENSP00000465432,18167
ENSP00000413064,16094
ENSP00000378856,13844
ENSP00000338487,8318
ENSP00000407509,15875
ENSP00000327179,7349
ENSP00000351190,9560
ENSP00000347168,9136
ENSP00000426083,16763
ENSP00000011292,41
ENSP00000413625,16119
ENSP00000306561,5685
ENSP00000262320,2514
ENSP00000299314,5010
ENSP00000343339,8773
ENSP00000478305,18663
ENSP00000437554,17233
ENSP00000365944,12218
ENSP00000480489,18866
ENSP00000311449,6143
ENSP00000368414,12598
ENSP00000414982,16179
ENSP00000479203,18743
ENSP00000443957,17504
ENSP00000428924,16892
ENSP00000341885,8640
ENSP00000464145,18126
ENSP00000280154,3814
ENSP00000301364,5203
ENSP00000355627,10163
ENSP00000353582,9818
ENSP00000277120,3706
ENSP00000378326,13767
ENSP00000347742,9199
ENSP00000306884,5715
ENSP00000356729,10396
ENSP00000357068,10473
ENSP00000382610,14371
ENSP00000318912,6684
ENSP00000261700,2383
ENSP00000301067,5170
ENSP00000309463,5954
ENSP00000304229,5481
ENSP00000436926,17217
ENSP00000335082,8084
ENSP00000296859,4798
ENSP00000281543,3890
ENSP00000392028,15147
ENSP00000344871,8914
ENSP00000293441,4469
ENSP00000377936,13701
ENSP00000296511,4750
ENSP00000343782,8811
ENSP00000262519,2555
ENSP00000356972,10446
ENSP00000335060,8080
ENSP00000362334,11583
ENSP00000219476,547
ENSP00000357693,10599
ENSP00000223026,718
ENSP00000296755,4785
ENSP00000253401,1759
ENSP00000318197,6635
ENSP00000406084,15820
ENSP00000314606,6393
ENSP00000360290,11149
ENSP00000384264,14526
ENSP00000295641,4625
ENSP00000318867,6679
ENSP00000447300,17635
ENSP00000285667,4093
ENSP00000249071,1540
ENSP00000332737,7835
ENSP00000234310,1079
ENSP00000242057,1261
ENSP00000276410,3674
ENSP00000465500,18168
ENSP00000356433,10335
ENSP00000313571,6318
ENSP00000267113,3199
ENSP00000371394,13061
ENSP00000355731,10180
ENSP00000442736,17461
ENSP00000233712,1057
ENSP00000249330,1546
ENSP00000367815,12513
ENSP00000272732,3498
ENSP00000257600,2013
ENSP00000306864,5711
ENSP00000477310,18578
ENSP00000288266,4225
ENSP00000345868,9010
ENSP00000341032,8554
ENSP00000229281,913
ENSP00000357980,10680
ENSP00000359370,10952
ENSP00000381102,14197
ENSP00000338967,8358
ENSP00000339435,8401
ENSP00000324648,7149
ENSP00000324404,7131
ENSP00000349078,9330
ENSP00000481012,18920
ENSP00000303469,5416
ENSP00000428324,16858
ENSP00000295225,4588
ENSP00000378400,13782
ENSP00000312672,6260
ENSP00000397552,15409
ENSP00000293636,4476
ENSP00000229416,927
ENSP00000285298,4080
ENSP00000368475,12607
ENSP00000434412,17119
ENSP00000360522,11196
ENSP00000302716,5337
ENSP00000393312,15214
ENSP00000353590,9819
ENSP00000244289,1344
ENSP00000401508,15604
ENSP00000337915,8276
ENSP00000232165,1009
ENSP00000264025,2813
ENSP00000287482,4180
ENSP00000458075,17992
ENSP00000362139,11538
ENSP00000361562,11391
ENSP00000420682,16554
ENSP00000391942,15143
ENSP00000361467,11372
ENSP00000387334,14924
ENSP00000261733,2392
ENSP00000384719,14585
ENSP00000316032,6485
ENSP00000160373,136
ENSP00000265074,3006
ENSP00000253255,1750
ENSP00000432016,17028
ENSP00000467466,18241
ENSP00000424707,16718
ENSP00000310036,6005
ENSP00000262067,2456
ENSP00000349022,9327
ENSP00000297579,4873
ENSP00000361850,11461
ENSP00000264893,2965
ENSP00000302648,5333
ENSP00000480828,18900
ENSP00000268383,3276
ENSP00000352216,9670
ENSP00000222256,671
ENSP00000262394,2525
ENSP00000431885,17021
ENSP00000351875,9639
ENSP00000299022,4984
ENSP00000369538,12774
ENSP00000322323,6964
ENSP00000482620,19069
ENSP00000392330,15163
ENSP00000326432,7298
ENSP00000363412,11806
ENSP00000262384,2524
ENSP00000364320,11961
ENSP00000361915,11477
ENSP00000264193,2848
ENSP00000420927,16567
ENSP00000388325,14974
ENSP00000222792,709
ENSP00000342778,8723
ENSP00000358674,10804
ENSP00000363763,11869
ENSP00000416515,16249
ENSP00000271628,3440
ENSP00000255977,1907
ENSP00000294618,4537
ENSP00000322316,6963
ENSP00000241261,1252
ENSP00000354238,9886
ENSP00000377446,13628
ENSP00000365692,12181
ENSP00000465260,18162
ENSP00000366347,12277
ENSP00000262865,2605
ENSP00000298910,4978
ENSP00000446830,17615
ENSP00000455229,17901
ENSP00000447121,17631
ENSP00000296871,4802
ENSP00000257818,2026
ENSP00000356213,10285
ENSP00000363068,11739
ENSP00000268124,3261
ENSP00000225688,784
ENSP00000300574,5127
ENSP00000287934,4204
ENSP00000300105,5087
ENSP00000281537,3889
ENSP00000418770,16407
ENSP00000480474,18862
ENSP00000310332,6031
ENSP00000364403,11971
ENSP00000448998,17678
ENSP00000357709,10604
ENSP00000360141,11111
ENSP00000446743,17613
ENSP00000276594,3689
ENSP00000478754,18704
ENSP00000297954,4901
ENSP00000315379,6440
ENSP00000263388,2711
ENSP00000262189,2482
ENSP00000203001,251
ENSP00000406546,15843
ENSP00000322460,6976
ENSP00000281821,3901
ENSP00000469836,18318
ENSP00000434480,17123
ENSP00000365576,12164
ENSP00000266517,3159
ENSP00000480763,18893
ENSP00000236671,1121
ENSP00000464036,18121
ENSP00000343023,8746
ENSP00000355028,10038
ENSP00000017003,57
ENSP00000356416,10329
ENSP00000430100,16948
ENSP00000308332,5853
ENSP00000325425,7210
ENSP00000266674,3176
ENSP00000322457,6975
ENSP00000470298,18341
ENSP00000320324,6802
ENSP00000405574,15790
ENSP00000380250,14062
ENSP00000265104,3014
ENSP00000364579,12001
ENSP00000356202,10282
ENSP00000317333,6568
ENSP00000363939,11897
ENSP00000234488,1089
ENSP00000411528,16032
ENSP00000387050,14888
ENSP00000411471,16030
ENSP00000380785,14143
ENSP00000359719,11046
ENSP00000388864,14996
ENSP00000378323,13765
ENSP00000364028,11914
ENSP00000319388,6726
ENSP00000269081,3316
ENSP00000225174,759
ENSP00000220507,573
ENSP00000469863,18319
ENSP00000333547,7909
ENSP00000442050,17428
ENSP00000377275,13604
ENSP00000263925,2793
ENSP00000401853,15624
ENSP00000224073,749
ENSP00000417190,16293
ENSP00000231368,987
ENSP00000368341,12590
ENSP00000242827,1290
ENSP00000251900,1653
ENSP00000343103,8751
ENSP00000281321,3878
ENSP00000370408,12919
ENSP00000416523,16250
ENSP00000427336,16810
ENSP00000300954,5156
ENSP00000304895,5536
ENSP00000266041,3134
ENSP00000386881,14863
ENSP00000330737,7652
ENSP00000215730,325
ENSP00000328835,7498
ENSP00000363079,11741
ENSP00000267425,3218
ENSP00000361700,11423
ENSP00000241416,1255
ENSP00000277575,3718
ENSP00000325074,7182
ENSP00000265069,3002
ENSP00000381581,14263
ENSP00000222005,655
ENSP00000257663,2018
ENSP00000312652,6256
ENSP00000410584,15981
ENSP00000388878,14997
ENSP00000338769,8339
ENSP00000272233,3465
ENSP00000284000,4015
ENSP00000222145,663
ENSP00000278840,3766
ENSP00000226796,834
ENSP00000325326,7201
ENSP00000339613,8415
ENSP00000248437,1511
ENSP00000262043,2453
ENSP00000322229,6952
ENSP00000027335,67
ENSP00000365042,12087
ENSP00000303766,5440
ENSP00000262188,2481
ENSP00000269228,3331
ENSP00000292475,4423
ENSP00000324804,7162
ENSP00000381657,14276
ENSP00000351141,9554
ENSP00000262887,2610
ENSP00000321343,6881
ENSP00000288699,4236
ENSP00000215095,311
ENSP00000259808,2181
ENSP00000351314,9573
ENSP00000260227,2213
ENSP00000300255,5110
ENSP00000390637,15089
ENSP00000468424,18271
ENSP00000303570,5429
ENSP00000363103,11745
ENSP00000429900,16939
ENSP00000261303,2306
ENSP00000332198,7783
ENSP00000317674,6592
ENSP00000479606,18778
ENSP00000301457,5214
ENSP00000258168,2060
ENSP00000349658,9398
ENSP00000379372,13930
ENSP00000320092,6779
ENSP00000466058,18187
ENSP00000261464,2337
ENSP00000406773,15851
ENSP00000314299,6373
ENSP00000283629,4003
ENSP00000384863,14599
ENSP00000328923,7504
ENSP00000007722,32
ENSP00000298048,4908
ENSP00000350815,9521
ENSP00000372274,13158
ENSP00000323879,7090
ENSP00000261772,2400
ENSP00000373215,13202
ENSP00000341524,8601
ENSP00000370055,12869
ENSP00000438388,17273
ENSP00000251607,1639
ENSP00000291386,4358
ENSP00000378332,13769
ENSP00000359583,11014
ENSP00000303709,5437
ENSP00000384018,14495
ENSP00000354061,9869
ENSP00000256759,1965
ENSP00000448696,17672
ENSP00000379377,13931
ENSP00000471191,18368
ENSP00000287078,4161
ENSP00000433511,17089
ENSP00000264428,2887
ENSP00000283148,3979
ENSP00000264657,2923
ENSP00000378784,13834
ENSP00000361635,11408
ENSP00000427900,16839
ENSP00000355265,10087
ENSP00000364543,11994
ENSP00000278353,3738
ENSP00000299238,5003
ENSP00000338844,8350
ENSP00000360776,11243
ENSP00000309036,5919
ENSP00000360530,11199
ENSP00000448219,17659
ENSP00000211998,304
ENSP00000276055,3657
ENSP00000261531,2352
ENSP00000317232,6559
ENSP00000434995,17140
ENSP00000299855,5062
ENSP00000258390,2077
ENSP00000371587,13089
ENSP00000434727,17134
ENSP00000387170,14903
ENSP00000272322,3472
ENSP00000309141,5929
ENSP00000457991,17989
ENSP00000225916,799
ENSP00000370115,12879
ENSP00000357393,10541
ENSP00000383003,14410
ENSP00000335304,8105
ENSP00000264649,2921
ENSP00000305613,5592
ENSP00000232501,1016
ENSP00000351742,9627
ENSP00000299001,4983
ENSP00000423550,16670
ENSP00000482396,19037
ENSP00000315136,6425
ENSP00000481091,18930
ENSP00000020673,60
ENSP00000364140,11929
ENSP00000254181,1800
ENSP00000355747,10184
ENSP00000254322,1808
ENSP00000308741,5894
ENSP00000441283,17392
ENSP00000238112,1156
ENSP00000470652,18354
ENSP00000332706,7833
ENSP00000320431,6812
ENSP00000365530,12158
ENSP00000356541,10357
ENSP00000232461,1014
ENSP00000295092,4571
ENSP00000260402,2233
ENSP00000262577,2562
ENSP00000326366,7292
ENSP00000258411,2081
ENSP00000251968,1655
ENSP00000369581,12788
ENSP00000360423,11175
ENSP00000261369,2318
ENSP00000258873,2115
ENSP00000358159,10715
ENSP00000467423,18240
ENSP00000316786,6530
ENSP00000259400,2156
ENSP00000278198,3730
ENSP00000306497,5679
ENSP00000368646,12629
ENSP00000351591,9604
ENSP00000374205,13291
ENSP00000262096,2458
ENSP00000298125,4914
ENSP00000269305,3335
ENSP00000320508,6817
ENSP00000226730,832
ENSP00000405963,15807
ENSP00000377372,13616
ENSP00000377769,13673
ENSP00000356489,10348
ENSP00000449770,17699
ENSP00000454153,17852
ENSP00000268802,3306
ENSP00000340935,8538
ENSP00000317473,6581
ENSP00000346037,9026
ENSP00000380820,14146
ENSP00000237612,1145
ENSP00000258774,2109
ENSP00000356632,10378
ENSP00000358617,10801
ENSP00000333836,7936
ENSP00000309126,5927
ENSP00000428056,16844
ENSP00000253329,1753
ENSP00000272902,3504
ENSP00000382863,14399
ENSP00000460964,18038
ENSP00000220966,595
ENSP00000323047,7020
ENSP00000355480,10128
ENSP00000467556,18243
ENSP00000337354,8225
ENSP00000260118,2203
ENSP00000339063,8364
ENSP00000253363,1756
ENSP00000355206,10074
ENSP00000436836,17211
ENSP00000358535,10785
ENSP00000237596,1144
ENSP00000425497,16742
ENSP00000420659,16553
ENSP00000259324,2146
ENSP00000444198,17516
ENSP00000312999,6284
ENSP00000374501,13323
ENSP00000450832,17730
ENSP00000365255,12115
ENSP00000264552,2903
ENSP00000357998,10683
ENSP00000302886,5359
ENSP00000226413,825
ENSP00000323880,7091
ENSP00000222286,674
ENSP00000300591,5132
ENSP00000268607,3285
ENSP00000216039,358
ENSP00000322396,6969
ENSP00000302548,5315
ENSP00000340954,8542
ENSP00000272418,3480
ENSP00000378199,13742
ENSP00000295958,4667
ENSP00000274137,3569
ENSP00000245451,1386
ENSP00000387699,14947
ENSP00000222823,713
ENSP00000302530,5312
ENSP00000365116,12096
ENSP00000272298,3469
ENSP00000268695,3295
ENSP00000311344,6130
ENSP00000384615,14571
ENSP00000326371,7293
ENSP00000266970,3187
ENSP00000263966,2800
ENSP00000482437,19040
ENSP00000405726,15799
ENSP00000307272,5760
ENSP00000361616,11403
ENSP00000331210,7684
ENSP00000311648,6161
ENSP00000337451,8237
ENSP00000292476,4424
ENSP00000332791,7846
ENSP00000261751,2397
ENSP00000446215,17599
ENSP00000307599,5787
ENSP00000342710,8721
ENSP00000357943,10677
ENSP00000344468,8874
ENSP00000259457,2159
ENSP00000370119,12880
ENSP00000363826,11881
ENSP00000270586,3405
ENSP00000237014,1131
ENSP00000370519,12934
ENSP00000394485,15276
ENSP00000223364,737
ENSP00000335620,8142
ENSP00000323099,7027
ENSP00000449079,17681
ENSP00000379217,13901
ENSP00000334128,7974
ENSP00000401720,15617
ENSP00000438689,17287
ENSP00000369456,12764
ENSP00000347409,9158
ENSP00000425375,16737
ENSP00000404151,15732
ENSP00000375960,13422
ENSP00000317985,6611
ENSP00000367030,12386
ENSP00000418734,16401
ENSP00000295802,4649
ENSP00000219313,536
ENSP00000414886,16170
ENSP00000409126,15925
ENSP00000355354,10100
ENSP00000414856,16168
ENSP00000365938,12217
ENSP00000354398,9901
ENSP00000307143,5742
ENSP00000247270,1475
ENSP00000355013,10034
ENSP00000339813,8436
ENSP00000295902,4661
ENSP00000427223,16806
ENSP00000297661,4881
ENSP00000395983,15332
ENSP00000386921,14872
ENSP00000381577,14262
ENSP00000418575,16389
ENSP00000319071,6702
ENSP00000354483,9915
ENSP00000427123,16803
ENSP00000237654,1147
ENSP00000356379,10317
ENSP00000363019,11729
ENSP00000466134,18192
ENSP00000281701,3894
ENSP00000369335,12739
ENSP00000256958,1976
ENSP00000362638,11651
ENSP00000384330,14533
ENSP00000304422,5503
ENSP00000362613,11645
ENSP00000380530,14111
ENSP00000358019,10686
ENSP00000290759,4337
ENSP00000384182,14512
ENSP00000393557,15227
ENSP00000386200,14763
ENSP00000399968,15519
ENSP00000364493,11984
ENSP00000348984,9324
ENSP00000290167,4295
ENSP00000362206,11555
ENSP00000334061,7967
ENSP00000166139,153
ENSP00000363055,11737
ENSP00000302629,5329
ENSP00000288135,4217
ENSP00000348965,9321
ENSP00000363590,11839
ENSP00000266079,3141
ENSP00000378401,13783
ENSP00000353203,9775
ENSP00000308938,5912
ENSP00000304364,5498
ENSP00000301281,5193
ENSP00000229304,914
ENSP00000418438,16382
ENSP00000439189,17306
ENSP00000296930,4805
ENSP00000404179,15733
ENSP00000439479,17320
ENSP00000479113,18735
ENSP00000353393,9795
ENSP00000264938,2975
ENSP00000332371,7798
ENSP00000349325,9358
ENSP00000411825,16044
ENSP00000359910,11073
ENSP00000414019,16131
ENSP00000477848,18628
ENSP00000301332,5201
ENSP00000384364,14538
ENSP00000273179,3519
ENSP00000250448,1586
ENSP00000185150,199
ENSP00000347979,9227
ENSP00000225831,795
ENSP00000384537,14559
ENSP00000370546,12942
ENSP00000321424,6890
ENSP00000244763,1368
ENSP00000377055,13579
ENSP00000217188,460
ENSP00000440847,17373
ENSP00000326238,7274
ENSP00000293502,4472
ENSP00000284292,4033
ENSP00000284476,4041
ENSP00000261537,2354
ENSP00000389140,15013
ENSP00000215941,349
ENSP00000406463,15837
ENSP00000254101,1797
ENSP00000308753,5896
ENSP00000424123,16694
ENSP00000308430,5863
ENSP00000368699,12640
ENSP00000084798,115
ENSP00000384211,14518
ENSP00000479518,18771
ENSP00000432660,17052
ENSP00000414350,16149
ENSP00000416959,16272
ENSP00000443495,17494
ENSP00000369725,12813
ENSP00000284719,4055
ENSP00000360764,11242
ENSP00000228606,876
ENSP00000258930,2120
ENSP00000225512,772
ENSP00000261200,2290
ENSP00000440945,17377
ENSP00000266718,3180
ENSP00000384477,14552
ENSP00000265896,3114
ENSP00000366354,12278
ENSP00000363591,11840
ENSP00000355090,10051
ENSP00000297350,4850
ENSP00000363643,11851
ENSP00000417291,16305
ENSP00000323068,7022
ENSP00000236850,1124
ENSP00000367608,12479
ENSP00000251768,1646
ENSP00000391311,15112
ENSP00000265825,3105
ENSP00000261396,2324
ENSP00000055077,93
ENSP00000303511,5421
ENSP00000359417,10969
ENSP00000270223,3387
ENSP00000306881,5714
ENSP00000387907,14957
ENSP00000353717,9829
ENSP00000280326,3825
ENSP00000290332,4309
ENSP00000253693,1771
ENSP00000347464,9167
ENSP00000444029,17507
ENSP00000002165,5
ENSP00000250559,1592
ENSP00000397908,15422
ENSP00000359149,10907
ENSP00000398824,15473
ENSP00000451261,17756
ENSP00000454229,17855
ENSP00000377047,13577
ENSP00000256637,1956
ENSP00000344741,8896
ENSP00000279024,3782
ENSP00000264908,2967
ENSP00000341289,8583
ENSP00000380178,14056
ENSP00000481038,18924
ENSP00000325929,7252
ENSP00000304643,5516
ENSP00000266376,3151
ENSP00000254286,1806
ENSP00000263702,2755
ENSP00000296498,4744
ENSP00000442068,17430
ENSP00000408295,15904
ENSP00000459962,18023
ENSP00000377601,13652
ENSP00000419851,16487
ENSP00000377958,13706
ENSP00000438788,17290
ENSP00000450962,17740
ENSP00000336831,8186
ENSP00000413720,16124
ENSP00000338345,8310
ENSP00000438507,17281
ENSP00000441543,17401
ENSP00000480791,18894
ENSP00000358211,10721
ENSP00000266025,3131
ENSP00000168712,161
ENSP00000226253,817
ENSP00000244043,1332
ENSP00000301149,5176
ENSP00000356981,10449
ENSP00000285199,4075
ENSP00000313950,6348
ENSP00000448073,17655
ENSP00000216254,392
ENSP00000331698,7733
ENSP00000219660,555
ENSP00000276569,3684
ENSP00000340466,8490
ENSP00000300935,5154
ENSP00000263321,2692
ENSP00000225823,794
ENSP00000361932,11485
ENSP00000314067,6359
ENSP00000484912,19257
ENSP00000286918,4156
ENSP00000345195,8943
ENSP00000355651,10169
ENSP00000262644,2574
ENSP00000310561,6054
ENSP00000297837,4894
ENSP00000464443,18139
ENSP00000355996,10236
ENSP00000384048,14497
ENSP00000314649,6397
ENSP00000370078,12874
ENSP00000309597,5974
ENSP00000232496,1015
ENSP00000451263,17757
ENSP00000256261,1924
ENSP00000368831,12664
ENSP00000216127,372
ENSP00000443256,17485
ENSP00000396320,15347
ENSP00000305288,5567
ENSP00000358404,10752
ENSP00000483781,19171
ENSP00000473001,18438
ENSP00000262623,2568
ENSP00000345502,8975
ENSP00000367848,12521
ENSP00000346879,9107
ENSP00000452780,17810
ENSP00000262947,2623
ENSP00000479598,18777
ENSP00000360065,11099
ENSP00000314480,6383
ENSP00000419628,16476
ENSP00000064571,100
ENSP00000359292,10934
ENSP00000463058,18089
ENSP00000275525,3643
ENSP00000373278,13207
ENSP00000254521,1818
ENSP00000381382,14236
ENSP00000355465,10124
ENSP00000273783,3547
ENSP00000477455,18587
ENSP00000360327,11161
ENSP00000431040,16987
ENSP00000291527,4365
ENSP00000397655,15413
ENSP00000003084,8
ENSP00000355370,10102
ENSP00000367623,12481
ENSP00000331358,7698
ENSP00000365567,12162
ENSP00000295872,4654
ENSP00000333685,7923
ENSP00000360250,11139
ENSP00000357087,10482
ENSP00000233735,1058
ENSP00000243662,1317
ENSP00000427130,16804
ENSP00000248633,1520
ENSP00000322885,7009
ENSP00000320147,6783
ENSP00000418401,16380
ENSP00000398837,15474
ENSP00000401470,15600
ENSP00000355896,10209
ENSP00000431482,17008
ENSP00000363492,11821
ENSP00000361634,11407
ENSP00000345751,8994
ENSP00000262238,2493
ENSP00000253727,1775
ENSP00000358983,10877
ENSP00000360372,11167
ENSP00000254976,1856
ENSP00000053867,88
ENSP00000315465,6447
ENSP00000416097,16232
ENSP00000377944,13703
ENSP00000385205,14641
ENSP00000391596,15127
ENSP00000359935,11075
ENSP00000334140,7976
ENSP00000221566,629
ENSP00000261405,2326
ENSP00000230036,944
ENSP00000358490,10770
ENSP00000362728,11671
ENSP00000346130,9037
ENSP00000247986,1493
ENSP00000381216,14215
ENSP00000366549,12315
ENSP00000281708,3896
ENSP00000276201,3666
ENSP00000416293,16242
ENSP00000298875,4976
ENSP00000469455,18308
ENSP00000327048,7339
ENSP00000296464,4737
ENSP00000348278,9258
ENSP00000400646,15556
ENSP00000431800,17016
ENSP00000231461,991
ENSP00000361636,11409
ENSP00000445675,17573
ENSP00000359132,10906
ENSP00000398560,15454
ENSP00000403683,15709
ENSP00000296292,4714
ENSP00000359353,10947
ENSP00000441214,17389
ENSP00000244221,1340
ENSP00000221996,653
ENSP00000411099,16013
ENSP00000345344,8956
ENSP00000386346,14787
ENSP00000345708,8989
ENSP00000363394,11800
ENSP00000384610,14570
ENSP00000305422,5576
ENSP00000257555,2008
ENSP00000352603,9714
ENSP00000229554,929
ENSP00000340677,8515
ENSP00000482841,19090
ENSP00000339754,8428
ENSP00000316377,6502
ENSP00000312734,6268
ENSP00000385247,14644
ENSP00000215793,332
ENSP00000330696,7649
ENSP00000340578,8503
ENSP00000362063,11511
ENSP00000238738,1175
ENSP00000452401,17798
ENSP00000341815,8632
ENSP00000377257,13601
ENSP00000380565,14116
ENSP00000264634,2915
ENSP00000367001,12380
ENSP00000337224,8216
ENSP00000290691,4335
ENSP00000358715,10811
ENSP00000265333,3038
ENSP00000371728,13105
ENSP00000264033,2818
ENSP00000304586,5511
ENSP00000315410,6445
ENSP00000473444,18460
ENSP00000361285,11343
ENSP00000316845,6534
ENSP00000355920,10214
ENSP00000344192,8842
ENSP00000362873,11703
ENSP00000285393,4084
ENSP00000225927,800
ENSP00000332325,7794
ENSP00000301466,5219
ENSP00000385927,14717
ENSP00000257414,2001
ENSP00000304440,5506
ENSP00000364864,12056
ENSP00000465419,18166
ENSP00000376134,13438
ENSP00000434034,17110
ENSP00000302895,5360
ENSP00000424838,16725
ENSP00000451080,17745
ENSP00000366267,12261
ENSP00000410257,15964
ENSP00000364550,11995
ENSP00000216252,391
ENSP00000221485,620
ENSP00000222399,684
ENSP00000356641,10380
ENSP00000339086,8366
ENSP00000465992,18183
ENSP00000367446,12462
ENSP00000377284,13607
ENSP00000359729,11048
ENSP00000238831,1179
ENSP00000342538,8709
ENSP00000276925,3702
ENSP00000337053,8202
ENSP00000337194,8215
ENSP00000371798,13111
ENSP00000327436,7366
ENSP00000261712,2386
ENSP00000264010,2810
ENSP00000295025,4560
ENSP00000358515,10779
ENSP00000319814,6760
ENSP00000359258,10930
ENSP00000379472,13947
ENSP00000332407,7801
ENSP00000362060,11509
ENSP00000262193,2483
ENSP00000373620,13246
ENSP00000376753,13529
ENSP00000241463,1258
ENSP00000359085,10896
ENSP00000337226,8217
ENSP00000265471,3067
ENSP00000309474,5955
ENSP00000261799,2407
ENSP00000419199,16441
ENSP00000354728,9975
ENSP00000354612,9947
ENSP00000323687,7072
ENSP00000411197,16019
ENSP00000449751,17697
ENSP00000445359,17562
ENSP00000293414,4468
ENSP00000350757,9520
ENSP00000440643,17366
ENSP00000354560,9935
ENSP00000176195,181
ENSP00000346762,9098
ENSP00000410732,15985
ENSP00000417610,16334
ENSP00000295702,4632
ENSP00000307235,5753
ENSP00000452948,17818
ENSP00000305230,5562
ENSP00000484634,19231
ENSP00000155926,121
ENSP00000312946,6279
ENSP00000365950,12219
ENSP00000379680,13973
ENSP00000262962,2628
ENSP00000385028,14626
ENSP00000324403,7130
ENSP00000246662,1448
ENSP00000350698,9513
ENSP00000360425,11176
ENSP00000359127,10903
ENSP00000290552,4328
ENSP00000222008,656
ENSP00000338562,8323
ENSP00000387365,14928
ENSP00000362041,11505
ENSP00000361158,11320
ENSP00000327821,7402
ENSP00000380460,14099
ENSP00000419465,16464
ENSP00000280377,3832
ENSP00000379836,13999
ENSP00000382595,14370
ENSP00000224140,750
ENSP00000249750,1561
ENSP00000217901,485
ENSP00000356399,10325
ENSP00000370571,12945
ENSP00000377170,13591
ENSP00000380557,14114
ENSP00000415433,16202
ENSP00000447149,17632
ENSP00000262209,2486
ENSP00000462355,18066
ENSP00000254803,1841
ENSP00000475615,18519
ENSP00000262958,2625
